District,Crop,Date,Price
Parvathipuram Manyam,Chilli,09-03-2024,2395.7
Parvathipuram Manyam,Chilli,10-03-2024,2417.84
Parvathipuram Manyam,Chilli,11-03-2024,2372.6
Parvathipuram Manyam,Chilli,12-03-2024,2324.68
Parvathipuram Manyam,Chilli,13-03-2024,2429.63
Parvathipuram Manyam,Chilli,14-03-2024,2353.51
Parvathipuram Manyam,Chilli,15-03-2024,2371.63
Parvathipuram Manyam,Chilli,16-03-2024,2385.86
Parvathipuram Manyam,Chilli,17-03-2024,2441.77
Parvathipuram Manyam,Chilli,18-03-2024,2382.44
Parvathipuram Manyam,Chilli,19-03-2024,2337.13
Parvathipuram Manyam,Chilli,20-03-2024,2393.46
Parvathipuram Manyam,Chilli,21-03-2024,2408.0
Parvathipuram Manyam,Chilli,22-03-2024,2383.41
Parvathipuram Manyam,Chilli,23-03-2024,2434.13
Parvathipuram Manyam,Chilli,24-03-2024,2422.42
Parvathipuram Manyam,Chilli,25-03-2024,2354.52
Parvathipuram Manyam,Chilli,26-03-2024,2451.73
Parvathipuram Manyam,Chilli,27-03-2024,2354.29
Parvathipuram Manyam,Chilli,28-03-2024,2451.12
Parvathipuram Manyam,Chilli,29-03-2024,2384.23
Parvathipuram Manyam,Chilli,30-03-2024,2450.28
Parvathipuram Manyam,Chilli,31-03-2024,2449.32
Parvathipuram Manyam,Chilli,01-04-2024,2426.57
Parvathipuram Manyam,Chilli,02-04-2024,2340.12
Parvathipuram Manyam,Chilli,03-04-2024,2380.49
Parvathipuram Manyam,Chilli,04-04-2024,2452.98
Parvathipuram Manyam,Chilli,05-04-2024,2413.34
Parvathipuram Manyam,Chilli,06-04-2024,2389.49
Parvathipuram Manyam,Chilli,07-04-2024,2438.73
Parvathipuram Manyam,Chilli,08-04-2024,2441.75
Parvathipuram Manyam,Chilli,09-04-2024,2380.16
Parvathipuram Manyam,Chilli,10-04-2024,2385.41
Parvathipuram Manyam,Chilli,11-04-2024,2396.74
Parvathipuram Manyam,Chilli,12-04-2024,2362.58
Parvathipuram Manyam,Chilli,13-04-2024,2447.8
Parvathipuram Manyam,Chilli,14-04-2024,2335.05
Parvathipuram Manyam,Chilli,15-04-2024,2407.19
Parvathipuram Manyam,Chilli,16-04-2024,2423.86
Parvathipuram Manyam,Chilli,17-04-2024,2375.93
Parvathipuram Manyam,Chilli,18-04-2024,2385.8
Parvathipuram Manyam,Chilli,19-04-2024,2335.53
Parvathipuram Manyam,Chilli,20-04-2024,2327.34
Parvathipuram Manyam,Chilli,21-04-2024,2338.13
Parvathipuram Manyam,Chilli,22-04-2024,2426.58
Parvathipuram Manyam,Chilli,23-04-2024,2355.23
Parvathipuram Manyam,Chilli,24-04-2024,2345.14
Parvathipuram Manyam,Chilli,25-04-2024,2398.67
Parvathipuram Manyam,Chilli,26-04-2024,2309.84
Parvathipuram Manyam,Chilli,27-04-2024,2313.53
Parvathipuram Manyam,Chilli,28-04-2024,2352.66
Parvathipuram Manyam,Chilli,29-04-2024,2331.5
Parvathipuram Manyam,Chilli,30-04-2024,2378.75
Parvathipuram Manyam,Chilli,01-05-2024,2367.61
Parvathipuram Manyam,Chilli,02-05-2024,2347.84
Parvathipuram Manyam,Chilli,03-05-2024,2295.95
Parvathipuram Manyam,Chilli,04-05-2024,2378.26
Parvathipuram Manyam,Chilli,05-05-2024,2344.45
Parvathipuram Manyam,Chilli,06-05-2024,2324.2
Parvathipuram Manyam,Chilli,07-05-2024,2391.93
Parvathipuram Manyam,Chilli,08-05-2024,2301.31
Parvathipuram Manyam,Chilli,09-05-2024,2333.75
Parvathipuram Manyam,Chilli,10-05-2024,2305.61
Parvathipuram Manyam,Chilli,11-05-2024,2351.04
Parvathipuram Manyam,Chilli,12-05-2024,2344.2
Parvathipuram Manyam,Chilli,13-05-2024,2300.22
Parvathipuram Manyam,Chilli,14-05-2024,2349.21
Parvathipuram Manyam,Chilli,15-05-2024,2276.91
Parvathipuram Manyam,Chilli,16-05-2024,2294.53
Parvathipuram Manyam,Chilli,17-05-2024,2254.13
Parvathipuram Manyam,Chilli,18-05-2024,2294.79
Parvathipuram Manyam,Chilli,19-05-2024,2334.64
Parvathipuram Manyam,Chilli,20-05-2024,2309.65
Parvathipuram Manyam,Chilli,21-05-2024,2244.48
Parvathipuram Manyam,Chilli,22-05-2024,2246.15
Parvathipuram Manyam,Chilli,23-05-2024,2251.13
Parvathipuram Manyam,Chilli,24-05-2024,2242.89
Parvathipuram Manyam,Chilli,25-05-2024,2221.33
Parvathipuram Manyam,Chilli,26-05-2024,2275.51
Parvathipuram Manyam,Chilli,27-05-2024,2327.41
Parvathipuram Manyam,Chilli,28-05-2024,2304.6
Parvathipuram Manyam,Chilli,29-05-2024,2311.31
Parvathipuram Manyam,Chilli,30-05-2024,2314.62
Parvathipuram Manyam,Chilli,31-05-2024,2271.16
Parvathipuram Manyam,Chilli,01-06-2024,2214.58
Parvathipuram Manyam,Chilli,02-06-2024,2294.68
Parvathipuram Manyam,Chilli,03-06-2024,2234.4
Parvathipuram Manyam,Chilli,04-06-2024,2261.02
Parvathipuram Manyam,Chilli,05-06-2024,2183.67
Parvathipuram Manyam,Chilli,06-06-2024,2282.73
Parvathipuram Manyam,Chilli,07-06-2024,2180.95
Parvathipuram Manyam,Chilli,08-06-2024,2223.12
Parvathipuram Manyam,Chilli,09-06-2024,2189.78
Parvathipuram Manyam,Chilli,10-06-2024,2188.15
Parvathipuram Manyam,Chilli,11-06-2024,2242.62
Parvathipuram Manyam,Chilli,12-06-2024,2153.5
Parvathipuram Manyam,Chilli,13-06-2024,2135.79
Parvathipuram Manyam,Chilli,14-06-2024,2175.21
Parvathipuram Manyam,Chilli,15-06-2024,2234.53
Parvathipuram Manyam,Chilli,16-06-2024,2142.71
Parvathipuram Manyam,Chilli,17-06-2024,2186.75
Parvathipuram Manyam,Chilli,18-06-2024,2107.07
Parvathipuram Manyam,Chilli,19-06-2024,2185.99
Parvathipuram Manyam,Chilli,20-06-2024,2182.96
Parvathipuram Manyam,Chilli,21-06-2024,2131.01
Parvathipuram Manyam,Chilli,22-06-2024,2187.81
Parvathipuram Manyam,Chilli,23-06-2024,2161.36
Parvathipuram Manyam,Chilli,24-06-2024,2162.5
Parvathipuram Manyam,Chilli,25-06-2024,2090.27
Parvathipuram Manyam,Chilli,26-06-2024,2117.86
Parvathipuram Manyam,Chilli,27-06-2024,2119.68
Parvathipuram Manyam,Chilli,28-06-2024,2069.93
Parvathipuram Manyam,Chilli,29-06-2024,2109.66
Parvathipuram Manyam,Chilli,30-06-2024,2141.98
Parvathipuram Manyam,Chilli,01-07-2024,2135.11
Parvathipuram Manyam,Chilli,02-07-2024,2039.37
Parvathipuram Manyam,Chilli,03-07-2024,2091.82
Parvathipuram Manyam,Chilli,04-07-2024,2075.86
Parvathipuram Manyam,Chilli,05-07-2024,2100.9
Parvathipuram Manyam,Chilli,06-07-2024,2102.34
Parvathipuram Manyam,Chilli,07-07-2024,2066.57
Parvathipuram Manyam,Chilli,08-07-2024,2059.0
Parvathipuram Manyam,Chilli,09-07-2024,2100.56
Parvathipuram Manyam,Chilli,10-07-2024,2061.94
Parvathipuram Manyam,Chilli,11-07-2024,1989.94
Parvathipuram Manyam,Chilli,12-07-2024,2086.86
Parvathipuram Manyam,Chilli,13-07-2024,2005.8
Parvathipuram Manyam,Chilli,14-07-2024,2045.32
Parvathipuram Manyam,Chilli,15-07-2024,1995.32
Parvathipuram Manyam,Chilli,16-07-2024,1973.84
Parvathipuram Manyam,Chilli,17-07-2024,1984.62
Parvathipuram Manyam,Chilli,18-07-2024,1999.33
Parvathipuram Manyam,Chilli,19-07-2024,2043.31
Parvathipuram Manyam,Chilli,20-07-2024,2020.33
Parvathipuram Manyam,Chilli,21-07-2024,2003.03
Parvathipuram Manyam,Chilli,22-07-2024,1945.69
Parvathipuram Manyam,Chilli,23-07-2024,1956.08
Parvathipuram Manyam,Chilli,24-07-2024,1937.49
Parvathipuram Manyam,Chilli,25-07-2024,1946.08
Parvathipuram Manyam,Chilli,26-07-2024,1936.62
Parvathipuram Manyam,Chilli,27-07-2024,1919.56
Parvathipuram Manyam,Chilli,28-07-2024,1924.71
Parvathipuram Manyam,Chilli,29-07-2024,1927.31
Parvathipuram Manyam,Chilli,30-07-2024,1971.02
Parvathipuram Manyam,Chilli,31-07-2024,1904.94
Parvathipuram Manyam,Chilli,01-08-2024,1905.48
Parvathipuram Manyam,Chilli,02-08-2024,1933.03
Parvathipuram Manyam,Chilli,03-08-2024,1944.69
Parvathipuram Manyam,Chilli,04-08-2024,1969.66
Parvathipuram Manyam,Chilli,05-08-2024,1919.39
Parvathipuram Manyam,Chilli,06-08-2024,1864.14
Parvathipuram Manyam,Chilli,07-08-2024,1914.72
Parvathipuram Manyam,Chilli,08-08-2024,1871.24
Parvathipuram Manyam,Chilli,09-08-2024,1941.33
Parvathipuram Manyam,Chilli,10-08-2024,1947.66
Parvathipuram Manyam,Chilli,11-08-2024,1864.26
Parvathipuram Manyam,Chilli,12-08-2024,1878.16
Parvathipuram Manyam,Chilli,13-08-2024,1923.92
Parvathipuram Manyam,Chilli,14-08-2024,1861.48
Parvathipuram Manyam,Chilli,15-08-2024,1905.53
Parvathipuram Manyam,Chilli,16-08-2024,1845.06
Parvathipuram Manyam,Chilli,17-08-2024,1922.11
Parvathipuram Manyam,Chilli,18-08-2024,1838.4
Parvathipuram Manyam,Chilli,19-08-2024,1814.11
Parvathipuram Manyam,Chilli,20-08-2024,1836.32
Parvathipuram Manyam,Chilli,21-08-2024,1898.45
Parvathipuram Manyam,Chilli,22-08-2024,1849.89
Parvathipuram Manyam,Chilli,23-08-2024,1883.05
Parvathipuram Manyam,Chilli,24-08-2024,1894.57
Parvathipuram Manyam,Chilli,25-08-2024,1889.01
Parvathipuram Manyam,Chilli,26-08-2024,1849.45
Parvathipuram Manyam,Chilli,27-08-2024,1891.23
Parvathipuram Manyam,Chilli,28-08-2024,1792.31
Parvathipuram Manyam,Chilli,29-08-2024,1797.08
Parvathipuram Manyam,Chilli,30-08-2024,1792.18
Parvathipuram Manyam,Chilli,31-08-2024,1893.27
Parvathipuram Manyam,Chilli,01-09-2024,1820.87
Parvathipuram Manyam,Chilli,02-09-2024,1787.93
Parvathipuram Manyam,Chilli,03-09-2024,1819.11
Parvathipuram Manyam,Chilli,04-09-2024,1841.98
Parvathipuram Manyam,Chilli,05-09-2024,1779.83
Parvathipuram Manyam,Chilli,06-09-2024,1770.36
Parvathipuram Manyam,Chilli,07-09-2024,1780.86
Parvathipuram Manyam,Chilli,08-09-2024,1826.14
Parvathipuram Manyam,Chilli,09-09-2024,1841.4
Parvathipuram Manyam,Chilli,10-09-2024,1864.22
Parvathipuram Manyam,Chilli,11-09-2024,1782.59
Parvathipuram Manyam,Chilli,12-09-2024,1754.37
Parvathipuram Manyam,Chilli,13-09-2024,1865.91
Parvathipuram Manyam,Chilli,14-09-2024,1810.56
Parvathipuram Manyam,Chilli,15-09-2024,1801.34
Parvathipuram Manyam,Chilli,16-09-2024,1835.3
Parvathipuram Manyam,Chilli,17-09-2024,1838.67
Parvathipuram Manyam,Chilli,18-09-2024,1833.35
Parvathipuram Manyam,Chilli,19-09-2024,1775.55
Parvathipuram Manyam,Chilli,20-09-2024,1803.86
Parvathipuram Manyam,Chilli,21-09-2024,1844.48
Parvathipuram Manyam,Chilli,22-09-2024,1817.48
Parvathipuram Manyam,Chilli,23-09-2024,1855.68
Parvathipuram Manyam,Chilli,24-09-2024,1823.0
Parvathipuram Manyam,Chilli,25-09-2024,1792.88
Parvathipuram Manyam,Chilli,26-09-2024,1796.1
Parvathipuram Manyam,Chilli,27-09-2024,1751.75
Parvathipuram Manyam,Chilli,28-09-2024,1826.06
Parvathipuram Manyam,Chilli,29-09-2024,1828.88
Parvathipuram Manyam,Chilli,30-09-2024,1819.42
Parvathipuram Manyam,Chilli,01-10-2024,1799.06
Parvathipuram Manyam,Chilli,02-10-2024,1836.59
Parvathipuram Manyam,Chilli,03-10-2024,1765.25
Parvathipuram Manyam,Chilli,04-10-2024,1780.18
Parvathipuram Manyam,Chilli,05-10-2024,1826.65
Parvathipuram Manyam,Chilli,06-10-2024,1766.22
Parvathipuram Manyam,Chilli,07-10-2024,1752.87
Parvathipuram Manyam,Chilli,08-10-2024,1851.34
Parvathipuram Manyam,Chilli,09-10-2024,1760.07
Parvathipuram Manyam,Chilli,10-10-2024,1744.97
Parvathipuram Manyam,Chilli,11-10-2024,1786.53
Parvathipuram Manyam,Chilli,12-10-2024,1781.23
Parvathipuram Manyam,Chilli,13-10-2024,1754.55
Parvathipuram Manyam,Chilli,14-10-2024,1792.95
Parvathipuram Manyam,Chilli,15-10-2024,1774.16
Parvathipuram Manyam,Chilli,16-10-2024,1807.32
Parvathipuram Manyam,Chilli,17-10-2024,1770.17
Parvathipuram Manyam,Chilli,18-10-2024,1845.98
Parvathipuram Manyam,Chilli,19-10-2024,1776.76
Parvathipuram Manyam,Chilli,20-10-2024,1832.29
Parvathipuram Manyam,Chilli,21-10-2024,1856.89
Parvathipuram Manyam,Chilli,22-10-2024,1843.36
Parvathipuram Manyam,Chilli,23-10-2024,1867.52
Parvathipuram Manyam,Chilli,24-10-2024,1792.16
Parvathipuram Manyam,Chilli,25-10-2024,1830.03
Parvathipuram Manyam,Chilli,26-10-2024,1835.45
Parvathipuram Manyam,Chilli,27-10-2024,1883.67
Parvathipuram Manyam,Chilli,28-10-2024,1789.53
Parvathipuram Manyam,Chilli,29-10-2024,1827.11
Parvathipuram Manyam,Chilli,30-10-2024,1804.92
Parvathipuram Manyam,Chilli,31-10-2024,1815.28
Parvathipuram Manyam,Chilli,01-11-2024,1848.36
Parvathipuram Manyam,Chilli,02-11-2024,1849.73
Parvathipuram Manyam,Chilli,03-11-2024,1807.36
Parvathipuram Manyam,Chilli,04-11-2024,1851.05
Parvathipuram Manyam,Chilli,05-11-2024,1906.41
Parvathipuram Manyam,Chilli,06-11-2024,1912.25
Parvathipuram Manyam,Chilli,07-11-2024,1902.92
Parvathipuram Manyam,Chilli,08-11-2024,1800.64
Parvathipuram Manyam,Chilli,09-11-2024,1912.31
Parvathipuram Manyam,Chilli,10-11-2024,1923.24
Parvathipuram Manyam,Chilli,11-11-2024,1867.66
Parvathipuram Manyam,Chilli,12-11-2024,1813.85
Parvathipuram Manyam,Chilli,13-11-2024,1858.37
Parvathipuram Manyam,Chilli,14-11-2024,1878.97
Parvathipuram Manyam,Chilli,15-11-2024,1942.06
Parvathipuram Manyam,Chilli,16-11-2024,1872.74
Parvathipuram Manyam,Chilli,17-11-2024,1850.16
Parvathipuram Manyam,Chilli,18-11-2024,1928.21
Parvathipuram Manyam,Chilli,19-11-2024,1879.29
Parvathipuram Manyam,Chilli,20-11-2024,1907.69
Parvathipuram Manyam,Chilli,21-11-2024,1897.0
Parvathipuram Manyam,Chilli,22-11-2024,1871.0
Parvathipuram Manyam,Chilli,23-11-2024,1861.61
Parvathipuram Manyam,Chilli,24-11-2024,1973.81
Parvathipuram Manyam,Chilli,25-11-2024,1981.7
Parvathipuram Manyam,Chilli,26-11-2024,1968.38
Parvathipuram Manyam,Chilli,27-11-2024,1920.08
Parvathipuram Manyam,Chilli,28-11-2024,1951.56
Parvathipuram Manyam,Chilli,29-11-2024,1941.99
Parvathipuram Manyam,Chilli,30-11-2024,1884.85
Parvathipuram Manyam,Chilli,01-12-2024,1990.66
Parvathipuram Manyam,Chilli,02-12-2024,1965.77
Parvathipuram Manyam,Chilli,03-12-2024,1963.35
Parvathipuram Manyam,Chilli,04-12-2024,1975.07
Parvathipuram Manyam,Chilli,05-12-2024,1954.68
Parvathipuram Manyam,Chilli,06-12-2024,1985.69
Parvathipuram Manyam,Chilli,07-12-2024,2031.06
Parvathipuram Manyam,Chilli,08-12-2024,1956.48
Parvathipuram Manyam,Chilli,09-12-2024,2010.01
Parvathipuram Manyam,Chilli,10-12-2024,1951.68
Parvathipuram Manyam,Chilli,11-12-2024,1976.44
Parvathipuram Manyam,Chilli,12-12-2024,2046.25
Parvathipuram Manyam,Chilli,13-12-2024,2001.76
Parvathipuram Manyam,Chilli,14-12-2024,2049.34
Parvathipuram Manyam,Chilli,15-12-2024,1989.98
Parvathipuram Manyam,Chilli,16-12-2024,2022.61
Parvathipuram Manyam,Chilli,17-12-2024,2032.78
Parvathipuram Manyam,Chilli,18-12-2024,2024.9
Parvathipuram Manyam,Chilli,19-12-2024,2033.89
Parvathipuram Manyam,Chilli,20-12-2024,2025.05
Parvathipuram Manyam,Chilli,21-12-2024,2041.11
Parvathipuram Manyam,Chilli,22-12-2024,2092.1
Parvathipuram Manyam,Chilli,23-12-2024,2036.72
Parvathipuram Manyam,Chilli,24-12-2024,2024.67
Parvathipuram Manyam,Chilli,25-12-2024,2095.34
Parvathipuram Manyam,Chilli,26-12-2024,2050.06
Parvathipuram Manyam,Chilli,27-12-2024,2104.67
Parvathipuram Manyam,Chilli,28-12-2024,2135.2
Parvathipuram Manyam,Chilli,29-12-2024,2047.81
Parvathipuram Manyam,Chilli,30-12-2024,2136.42
Parvathipuram Manyam,Cashew,01-01-2024,5313.48
Parvathipuram Manyam,Cashew,02-01-2024,5105.48
Parvathipuram Manyam,Cashew,03-01-2024,5248.18
Parvathipuram Manyam,Cashew,04-01-2024,5172.69
Parvathipuram Manyam,Cashew,05-01-2024,5325.23
Parvathipuram Manyam,Cashew,06-01-2024,5233.97
Parvathipuram Manyam,Cashew,07-01-2024,5237.43
Parvathipuram Manyam,Cashew,08-01-2024,5479.23
Parvathipuram Manyam,Cashew,09-01-2024,5201.23
Parvathipuram Manyam,Cashew,10-01-2024,5278.6
Parvathipuram Manyam,Cashew,11-01-2024,5326.18
Parvathipuram Manyam,Cashew,12-01-2024,5329.23
Parvathipuram Manyam,Cashew,13-01-2024,5378.63
Parvathipuram Manyam,Cashew,14-01-2024,5390.74
Parvathipuram Manyam,Cashew,15-01-2024,5467.92
Parvathipuram Manyam,Cashew,16-01-2024,5432.96
Parvathipuram Manyam,Cashew,17-01-2024,5345.83
Parvathipuram Manyam,Cashew,18-01-2024,5449.29
Parvathipuram Manyam,Cashew,19-01-2024,5405.74
Parvathipuram Manyam,Cashew,20-01-2024,5594.16
Parvathipuram Manyam,Cashew,21-01-2024,5366.66
Parvathipuram Manyam,Cashew,22-01-2024,5482.16
Parvathipuram Manyam,Cashew,23-01-2024,5617.69
Parvathipuram Manyam,Cashew,24-01-2024,5633.4
Parvathipuram Manyam,Cashew,25-01-2024,5563.7
Parvathipuram Manyam,Cashew,26-01-2024,5474.69
Parvathipuram Manyam,Cashew,27-01-2024,5605.1
Parvathipuram Manyam,Cashew,28-01-2024,5496.62
Parvathipuram Manyam,Cashew,29-01-2024,5457.03
Parvathipuram Manyam,Cashew,30-01-2024,5740.42
Parvathipuram Manyam,Cashew,31-01-2024,5568.34
Parvathipuram Manyam,Cashew,01-02-2024,5476.78
Parvathipuram Manyam,Cashew,02-02-2024,5766.67
Parvathipuram Manyam,Cashew,03-02-2024,5594.31
Parvathipuram Manyam,Cashew,04-02-2024,5714.24
Parvathipuram Manyam,Cashew,05-02-2024,5634.41
Parvathipuram Manyam,Cashew,06-02-2024,5560.34
Parvathipuram Manyam,Cashew,07-02-2024,5730.0
Parvathipuram Manyam,Cashew,08-02-2024,5767.14
Parvathipuram Manyam,Cashew,09-02-2024,5760.47
Parvathipuram Manyam,Cashew,10-02-2024,5632.47
Parvathipuram Manyam,Cashew,11-02-2024,5874.96
Parvathipuram Manyam,Cashew,12-02-2024,5675.39
Parvathipuram Manyam,Cashew,13-02-2024,5666.16
Parvathipuram Manyam,Cashew,14-02-2024,5665.24
Parvathipuram Manyam,Cashew,15-02-2024,5647.52
Parvathipuram Manyam,Cashew,16-02-2024,5811.09
Parvathipuram Manyam,Cashew,17-02-2024,5842.47
Parvathipuram Manyam,Cashew,18-02-2024,5816.2
Parvathipuram Manyam,Cashew,19-02-2024,5890.76
Parvathipuram Manyam,Cashew,20-02-2024,5712.07
Parvathipuram Manyam,Cashew,21-02-2024,5947.93
Parvathipuram Manyam,Cashew,22-02-2024,5875.1
Parvathipuram Manyam,Cashew,23-02-2024,5928.56
Parvathipuram Manyam,Cashew,24-02-2024,5750.55
Parvathipuram Manyam,Cashew,25-02-2024,5958.49
Parvathipuram Manyam,Cashew,26-02-2024,5712.55
Parvathipuram Manyam,Cashew,27-02-2024,5824.55
Parvathipuram Manyam,Cashew,28-02-2024,5842.53
Parvathipuram Manyam,Cashew,29-02-2024,5736.8
Parvathipuram Manyam,Cashew,01-03-2024,5788.61
Parvathipuram Manyam,Cashew,02-03-2024,5976.74
Parvathipuram Manyam,Cashew,03-03-2024,5980.74
Parvathipuram Manyam,Cashew,04-03-2024,5947.69
Parvathipuram Manyam,Cashew,05-03-2024,6005.27
Parvathipuram Manyam,Cashew,06-03-2024,6046.46
Parvathipuram Manyam,Cashew,07-03-2024,5952.36
Parvathipuram Manyam,Cashew,08-03-2024,6036.11
Parvathipuram Manyam,Cashew,09-03-2024,6028.27
Parvathipuram Manyam,Cashew,10-03-2024,6017.85
Parvathipuram Manyam,Cashew,11-03-2024,5918.68
Parvathipuram Manyam,Cashew,12-03-2024,5807.58
Parvathipuram Manyam,Cashew,13-03-2024,5806.1
Parvathipuram Manyam,Cashew,14-03-2024,6088.18
Parvathipuram Manyam,Cashew,15-03-2024,5888.56
Parvathipuram Manyam,Cashew,16-03-2024,6042.69
Parvathipuram Manyam,Cashew,17-03-2024,5929.08
Parvathipuram Manyam,Cashew,18-03-2024,5933.34
Parvathipuram Manyam,Cashew,19-03-2024,5969.13
Parvathipuram Manyam,Cashew,20-03-2024,6058.43
Parvathipuram Manyam,Cashew,21-03-2024,6079.36
Parvathipuram Manyam,Cashew,22-03-2024,5864.33
Parvathipuram Manyam,Cashew,23-03-2024,5966.91
Parvathipuram Manyam,Cashew,24-03-2024,5871.57
Parvathipuram Manyam,Cashew,25-03-2024,6037.5
Parvathipuram Manyam,Cashew,26-03-2024,5844.14
Parvathipuram Manyam,Cashew,27-03-2024,5914.39
Parvathipuram Manyam,Cashew,28-03-2024,6026.16
Parvathipuram Manyam,Cashew,29-03-2024,6100.3
Parvathipuram Manyam,Cashew,30-03-2024,5998.37
Parvathipuram Manyam,Cashew,31-03-2024,6001.61
Parvathipuram Manyam,Cashew,01-04-2024,6058.13
Parvathipuram Manyam,Cashew,02-04-2024,6003.79
Parvathipuram Manyam,Cashew,03-04-2024,5943.73
Parvathipuram Manyam,Cashew,04-04-2024,6018.24
Parvathipuram Manyam,Cashew,05-04-2024,6135.78
Parvathipuram Manyam,Cashew,06-04-2024,5980.12
Parvathipuram Manyam,Cashew,07-04-2024,6061.35
Parvathipuram Manyam,Cashew,08-04-2024,5934.07
Parvathipuram Manyam,Cashew,09-04-2024,5924.61
Parvathipuram Manyam,Cashew,10-04-2024,5910.65
Parvathipuram Manyam,Cashew,11-04-2024,5979.23
Parvathipuram Manyam,Cashew,12-04-2024,5979.4
Parvathipuram Manyam,Cashew,13-04-2024,5908.17
Parvathipuram Manyam,Cashew,14-04-2024,5876.72
Parvathipuram Manyam,Cashew,15-04-2024,5946.85
Parvathipuram Manyam,Cashew,16-04-2024,5818.39
Parvathipuram Manyam,Cashew,17-04-2024,6006.18
Parvathipuram Manyam,Cashew,18-04-2024,5817.89
Parvathipuram Manyam,Cashew,19-04-2024,5913.51
Parvathipuram Manyam,Cashew,20-04-2024,5872.51
Parvathipuram Manyam,Cashew,21-04-2024,6088.57
Parvathipuram Manyam,Cashew,22-04-2024,5873.06
Parvathipuram Manyam,Cashew,23-04-2024,6060.37
Parvathipuram Manyam,Cashew,24-04-2024,5819.67
Parvathipuram Manyam,Cashew,25-04-2024,5827.26
Parvathipuram Manyam,Cashew,26-04-2024,5884.49
Parvathipuram Manyam,Cashew,27-04-2024,5959.93
Parvathipuram Manyam,Cashew,28-04-2024,5999.51
Parvathipuram Manyam,Cashew,29-04-2024,5799.22
Parvathipuram Manyam,Cashew,30-04-2024,5922.51
Parvathipuram Manyam,Cashew,01-05-2024,5975.4
Parvathipuram Manyam,Cashew,02-05-2024,5940.91
Parvathipuram Manyam,Cashew,03-05-2024,5883.12
Parvathipuram Manyam,Cashew,04-05-2024,5992.07
Parvathipuram Manyam,Cashew,05-05-2024,5779.15
Parvathipuram Manyam,Cashew,06-05-2024,5896.71
Parvathipuram Manyam,Cashew,07-05-2024,5773.17
Parvathipuram Manyam,Cashew,08-05-2024,5937.91
Parvathipuram Manyam,Cashew,09-05-2024,5853.19
Parvathipuram Manyam,Cashew,10-05-2024,5777.67
Parvathipuram Manyam,Cashew,11-05-2024,5779.77
Parvathipuram Manyam,Cashew,12-05-2024,5862.49
Parvathipuram Manyam,Cashew,13-05-2024,5866.35
Parvathipuram Manyam,Cashew,14-05-2024,5837.46
Parvathipuram Manyam,Cashew,15-05-2024,5790.82
Parvathipuram Manyam,Cashew,16-05-2024,5907.43
Parvathipuram Manyam,Cashew,17-05-2024,5779.37
Parvathipuram Manyam,Cashew,18-05-2024,5646.62
Parvathipuram Manyam,Cashew,19-05-2024,5631.44
Parvathipuram Manyam,Cashew,20-05-2024,5800.8
Parvathipuram Manyam,Cashew,21-05-2024,5617.74
Parvathipuram Manyam,Cashew,22-05-2024,5751.1
Parvathipuram Manyam,Cashew,23-05-2024,5725.87
Parvathipuram Manyam,Cashew,24-05-2024,5674.33
Parvathipuram Manyam,Cashew,25-05-2024,5635.72
Parvathipuram Manyam,Cashew,26-05-2024,5798.03
Parvathipuram Manyam,Cashew,27-05-2024,5623.78
Parvathipuram Manyam,Cashew,28-05-2024,5697.22
Parvathipuram Manyam,Cashew,29-05-2024,5737.35
Parvathipuram Manyam,Cashew,30-05-2024,5717.47
Parvathipuram Manyam,Cashew,31-05-2024,5529.56
Parvathipuram Manyam,Cashew,01-06-2024,5588.4
Parvathipuram Manyam,Cashew,02-06-2024,5499.47
Parvathipuram Manyam,Cashew,03-06-2024,5548.26
Parvathipuram Manyam,Cashew,04-06-2024,5519.2
Parvathipuram Manyam,Cashew,05-06-2024,5666.01
Parvathipuram Manyam,Cashew,06-06-2024,5521.56
Parvathipuram Manyam,Cashew,07-06-2024,5494.32
Parvathipuram Manyam,Cashew,08-06-2024,5572.06
Parvathipuram Manyam,Cashew,09-06-2024,5591.99
Parvathipuram Manyam,Cashew,10-06-2024,5462.75
Parvathipuram Manyam,Cashew,11-06-2024,5515.8
Parvathipuram Manyam,Cashew,12-06-2024,5614.04
Parvathipuram Manyam,Cashew,13-06-2024,5522.43
Parvathipuram Manyam,Cashew,14-06-2024,5340.24
Parvathipuram Manyam,Cashew,15-06-2024,5303.51
Parvathipuram Manyam,Cashew,16-06-2024,5550.97
Parvathipuram Manyam,Cashew,17-06-2024,5471.39
Parvathipuram Manyam,Cashew,18-06-2024,5267.74
Parvathipuram Manyam,Cashew,19-06-2024,5375.55
Parvathipuram Manyam,Cashew,20-06-2024,5253.29
Parvathipuram Manyam,Cashew,21-06-2024,5464.17
Parvathipuram Manyam,Cashew,22-06-2024,5498.22
Parvathipuram Manyam,Cashew,23-06-2024,5358.06
Parvathipuram Manyam,Cashew,24-06-2024,5376.89
Parvathipuram Manyam,Cashew,25-06-2024,5387.49
Parvathipuram Manyam,Cashew,26-06-2024,5405.19
Parvathipuram Manyam,Cashew,27-06-2024,5167.76
Parvathipuram Manyam,Cashew,28-06-2024,5164.02
Parvathipuram Manyam,Cashew,29-06-2024,5326.18
Parvathipuram Manyam,Cashew,30-06-2024,5208.31
Parvathipuram Manyam,Cashew,01-07-2024,5326.54
Parvathipuram Manyam,Cashew,02-07-2024,5349.33
Parvathipuram Manyam,Cashew,03-07-2024,5071.64
